SOURCE_FILE,SOURCE_SHEET,SOURCE_ROW,DOCUMENT_TYPE,RAW_DESCRIPTION,NORMALIZED_DESCRIPTION,QUANTITY,RAW_UNIT_PRICE,PRICE_EXCL_TAX,PRICE_STATUS,IS_SERVICE,IS_FOOD,IS_MEAT,CATEGORY,UOM,IDENTITY_KEY,CURRENCY
COTIZACIONES_DORALEX_f72a.xlsx,Cotizacion,18,QUOTATION,LLAVE LAVAMANOS VIKINGO CROMADA,llave lavamanos vikingo cromada,1.0,1250.0,1250.0,RECONCILED_SUBTOTAL,False,False,False,Plomería,Units,llave|lavamanos|vikingo|cromada,DOP
COTIZACIONES_DORALEX_f72a.xlsx,Cotizacion,19,QUOTATION,LLAVE ANGULAR EASTAM 1/2'' X 3/8'' X 13/8'',llave angular eastam 1/2 x 3/8 x 13/8,2.0,550.0,550.0,RECONCILED_SUBTOTAL,False,False,False,Ferretería,Units,llave|angular|eastam|1/2|x|3/8|x|13/8|1/2,DOP
COTIZACIONES_DORALEX_f72a.xlsx,Cotizacion,20,QUOTATION,DUCHA C/BRAZO CUADRADA LUKAN,ducha c/brazo cuadrada lukan,1.0,8150.0,8150.0,RECONCILED_SUBTOTAL,False,False,False,Ferretería,Units,ducha|c/brazo|cuadrada|lukan,DOP
COTIZACIONES_DORALEX_f72a.xlsx,Cotizacion,21,QUOTATION,"REJILLA P/PISO DECORATIVA 11/2""","rejilla p/piso decorativa 11/2""",4.0,510.0,510.0,RECONCILED_SUBTOTAL,False,False,False,Ferretería,Units,"rejilla|p/piso|decorativa|11/2""|11/2|2""",DOP
COTIZACIONES_DORALEX_f72a.xlsx,Cotizacion,22,QUOTATION,JUEGO DE VALVULA FAMA ECONOMAX,juego de valvula fama economax,2.0,850.0,850.0,RECONCILED_SUBTOTAL,False,False,False,Plomería,Units,juego|valvula|fama|economax,DOP
COTIZACIONES_DORALEX_f72a.xlsx,Cotizacion,23,QUOTATION,BOQUILLA PUSH BOTTON LAVAMANOS KAROS 11/4''X8,boquilla push botton lavamanos karos 11/4 x8,2.0,785.0,785.0,RECONCILED_SUBTOTAL,False,False,False,Plomería,Units,boquilla|push|botton|lavamanos|karos|11/4|x8|11/4,DOP
COTIZACIONES_DORALEX_f72a.xlsx,Cotizacion,24,QUOTATION,MANGUERA LAVAMANOS EASTAM 1/2''X30,manguera lavamanos eastam 1/2 x30,4.0,410.0,410.0,RECONCILED_SUBTOTAL,False,False,False,Plomería,Units,manguera|lavamanos|eastam|1/2|x30|1/2,DOP
COTIZACIONES_DORALEX_f72a.xlsx,Cotizacion,25,QUOTATION,MANGUERA INODORO EASTAM 320'',manguera inodoro eastam 320,1.0,400.0,400.0,RECONCILED_SUBTOTAL,False,False,False,Plomería,Units,manguera|inodoro|eastam|320,DOP
COTIZACIONES_DORALEX_f72a.xlsx,Cotizacion,26,QUOTATION,NIPLE HG GALV.1/2'' X 21/2'',niple hg galv.1/2 x 21/2,7.0,60.0,60.0,RECONCILED_SUBTOTAL,False,False,False,Ferretería,Units,niple|hg|galv.1/2|x|21/2|1/2,DOP
COTIZACIONES_DORALEX_f72a.xlsx,Cotizacion,27,QUOTATION,CUBREFALTA NIQUELADO 1/2'',cubrefalta niquelado 1/2,7.0,50.0,50.0,RECONCILED_SUBTOTAL,False,False,False,Ferretería,Units,cubrefalta|niquelado|1/2|1/2,DOP
COTIZACIONES_DORALEX_f72a.xlsx,Cotizacion,28,QUOTATION,SIFON SENCILLO AMERICANO EASTAM 11/2'',sifon sencillo americano eastam 11/2,4.0,165.0,165.0,RECONCILED_SUBTOTAL,False,False,False,Ferretería,Units,sifon|sencillo|americano|eastam|11/2|11/2,DOP
COTIZACIONES_DORALEX_f72a.xlsx,Cotizacion,29,QUOTATION,REDUCCION BUSHING PVC 2'' X11/2'',reduccion bushing pvc 2 x11/2,2.0,59.0,59.0,RECONCILED_SUBTOTAL,False,False,False,Plomería,Units,reduccion|bushing|pvc|2|x11/2,DOP
COTIZACIONES_DORALEX_f72a.xlsx,Cotizacion,30,QUOTATION,T DE 5 VIAS AQUAVITA,t de 5 vias aquavita,1.0,860.0,860.0,RECONCILED_SUBTOTAL,False,False,False,Ferretería,Units,t|5|vias|aquavita,DOP
COTIZACIONES_DORALEX_f72a.xlsx,Cotizacion,31,QUOTATION,MANOMETRO G/GLICERINA GENEBRE 1/4'',manometro g/glicerina genebre 1/4,1.0,610.0,610.0,RECONCILED_SUBTOTAL,False,False,False,Ferretería,Units,manometro|g/glicerina|genebre|1/4|1/4,DOP
COTIZACIONES_DORALEX_f72a.xlsx,Cotizacion,32,QUOTATION,AUTOMATICO BOMBA SQUARED 20-40 PSI,automatico bomba squared 20-40 psi,1.0,2350.0,2350.0,RECONCILED_SUBTOTAL,False,False,False,Ferretería,Units,automatico|bomba|squared|20-40|psi,DOP
COTIZACIONES_DORALEX_f72a.xlsx,Cotizacion,33,QUOTATION,ADAPTADOR MACHO PVC1,adaptador macho pvc1,8.0,35.0,35.0,RECONCILED_SUBTOTAL,False,False,False,Plomería,Units,adaptador|macho|pvc1|PVC1,DOP
COTIZACIONES_DORALEX_f72a.xlsx,Cotizacion,34,QUOTATION,TEE PRESION PVC 1'',tee presion pvc 1,4.0,45.0,45.0,RECONCILED_SUBTOTAL,False,False,False,Plomería,Units,tee|presion|pvc|1,DOP
COTIZACIONES_DORALEX_f72a.xlsx,Cotizacion,35,QUOTATION,"REDUCCION PVC 1 X 3/4""","reduccion pvc 1 x 3/4""",6.0,30.0,30.0,RECONCILED_SUBTOTAL,False,False,False,Plomería,Units,"reduccion|pvc|1|x|3/4""|3/4|4""",DOP
COTIZACIONES_DORALEX_f72a.xlsx,Cotizacion,36,QUOTATION,UNION UNIVERSAL PVC 1'',union universal pvc 1,6.0,155.0,155.0,RECONCILED_SUBTOTAL,False,False,False,Plomería,Units,union|universal|pvc|1,DOP
COTIZACIONES_DORALEX_f72a.xlsx,Cotizacion,37,QUOTATION,CEMENTO PVC LANCO WET DRY 8 OZ,cemento pvc lanco wet dry 8 oz,2.0,675.0,675.0,RECONCILED_SUBTOTAL,False,False,False,Plomería,Units,cemento|pvc|lanco|wet|dry|8|oz,DOP
COTIZACIONES_DORALEX_f72a.xlsx,Cotizacion,38,QUOTATION,SILICON LANCO TRANSPARENTE INDUSTRIAL,silicon lanco transparente industrial,2.0,800.0,800.0,RECONCILED_SUBTOTAL,False,False,False,Ferretería,Units,silicon|lanco|transparente|industrial,DOP
COTIZACIONES_DORALEX_f72a.xlsx,Cotizacion,39,QUOTATION,TEFLON AQUAFLEX AMARILLO 1'',teflon aquaflex amarillo 1,8.0,85.0,85.0,RECONCILED_SUBTOTAL,False,False,False,Ferretería,Units,teflon|aquaflex|amarillo|1,DOP
COTIZACIONES_DORALEX_f72a.xlsx,Cotizacion,40,QUOTATION,SILICON URETANO WEST NEGRO 310 ML,silicon uretano west negro 310 ml,2.0,870.0,870.0,RECONCILED_SUBTOTAL,False,False,False,Ferretería,Units,silicon|uretano|west|negro|310|ml,DOP
COTIZACIONES_DORALEX_f72a.xlsx,Cotizacion,41,QUOTATION,MEZCLADORA FREGADERO URREA T/NIBCO,mezcladora fregadero urrea t/nibco,1.0,7000.0,7000.0,RECONCILED_SUBTOTAL,False,False,False,Ferretería,Units,mezcladora|fregadero|urrea|t/nibco,DOP
COTIZACIONES_DORALEX_f72a.xlsx,Cotizacion,42,QUOTATION,MEZCLADORA BAÑERA MONOMANDO AQUAVITA,mezcladora banera monomando aquavita,1.0,4950.0,4950.0,RECONCILED_SUBTOTAL,False,False,False,Ferretería,Units,mezcladora|banera|monomando|aquavita,DOP
COTIZACIONES_DORALEX_f72a.xlsx,Cotizacion,43,QUOTATION,BOQUILLA FREGADERO AQUAVITA,boquilla fregadero aquavita,1.0,500.0,500.0,RECONCILED_SUBTOTAL,False,False,False,Ferretería,Units,boquilla|fregadero|aquavita,DOP
COTIZACIONES_DORALEX_f72a.xlsx,Cotizacion,44,QUOTATION,BOQUILLA LAVAMANOS PUSH AQUAVITA 11/4'',boquilla lavamanos push aquavita 11/4,1.0,675.0,675.0,RECONCILED_SUBTOTAL,False,False,False,Plomería,Units,boquilla|lavamanos|push|aquavita|11/4|11/4,DOP
COTIZACIONES_DORALEX_f72a.xlsx,Cotizacion,45,QUOTATION,COLA DE EXTENCION PARA LAVAMANOS 11/4''X8,cola de extencion para lavamanos 11/4 x8,1.0,90.0,90.0,RECONCILED_SUBTOTAL,False,False,False,Plomería,Units,cola|extencion|para|lavamanos|11/4|x8|11/4,DOP
COTIZACIONES_DORALEX_f72a.xlsx,Cotizacion,46,QUOTATION,REDUCCION PVC 2X11/2'',reduccion pvc 2x11/2,2.0,65.0,65.0,RECONCILED_SUBTOTAL,False,False,False,Plomería,Units,reduccion|pvc|2x11/2,DOP
COTIZACIONES_DORALEX_f72a.xlsx,Cotizacion,47,QUOTATION,LLAVE PASO BOLA 3/4'',llave paso bola 3/4,2.0,525.0,525.0,RECONCILED_SUBTOTAL,False,False,False,Ferretería,Units,llave|paso|bola|3/4|3/4,DOP
COTIZACIONES_DORALEX_f72a.xlsx,Cotizacion,48,QUOTATION,LLAVE PASO BOLA 1'',llave paso bola 1,1.0,885.0,885.0,RECONCILED_SUBTOTAL,False,False,False,Ferretería,Units,llave|paso|bola|1,DOP
COTIZACIONES_DORALEX_f72a.xlsx,Cotizacion,49,QUOTATION,TUBO PRESION 3/4''X 19 SCH 40,tubo presion 3/4 x 19 sch 40,1.0,435.0,435.0,RECONCILED_SUBTOTAL,False,False,False,Plomería,Units,tubo|presion|3/4|x|19|sch|40|3/4,DOP
COTIZACIONES_DORALEX_f72a.xlsx,Cotizacion,50,QUOTATION,ADAPTADOR MACHO PVC1'',adaptador macho pvc1,4.0,40.0,40.0,RECONCILED_SUBTOTAL,False,False,False,Plomería,Units,adaptador|macho|pvc1|PVC1,DOP
COTIZACIONES_DORALEX_f72a.xlsx,Cotizacion,51,QUOTATION,ADAPTADOR MACHO PVC 3/4'',adaptador macho pvc 3/4,4.0,30.0,30.0,RECONCILED_SUBTOTAL,False,False,False,Plomería,Units,adaptador|macho|pvc|3/4|3/4,DOP
COTIZACIONES_DORALEX_f72a.xlsx,Cotizacion,52,QUOTATION,FREGADERO TRAMONTINA SENCILLO,fregadero tramontina sencillo,1.0,5050.0,5050.0,RECONCILED_SUBTOTAL,False,False,False,Ferretería,Units,fregadero|tramontina|sencillo,DOP
COTIZACIONES_DORALEX_f72a.xlsx,Cotizacion,53,QUOTATION,CEMENTO BLANCO PORTLAND 94LB,cemento blanco portland 94lb,1.0,1950.0,1950.0,RECONCILED_SUBTOTAL,False,False,False,Construcción,Units,cemento|blanco|portland|94|lb|94 lb,DOP
COTIZACIONES_DORALEX_f72a.xlsx,Cotizacion,59,QUOTATION,Credito a 60 dias,credito a 60 dias,,,,MISSING_VALID_PRICE,False,False,False,Ferretería,Units,credito|a|60|dias,DOP
COTIZACIONES_DORALEX_f72a.xlsx,Cotizacion,60,QUOTATION,Entrega inmediata una vez sea enviada la orden de compras,entrega inmediata una vez sea enviada la orden de compras,,,,MISSING_VALID_PRICE,False,False,False,Ferretería,Units,entrega|inmediata|una|vez|sea|enviada|orden|compras,DOP
COTIZACIONES_DORALEX_f72a.xlsx,Cotizacion,69,QUOTATION,FIRMA AUTORIZADA,firma autorizada,,,,MISSING_VALID_PRICE,False,False,False,Ferretería,Units,firma|autorizada,DOP
COTIZACIONES_DORALEX_f72a.xlsx,Hoja1,3,PRODUCT_LIST,"Resma de papel tamaño carta calibre 20, 8 1/2 * 11 pulgadas.",resma de papel tamano carta calibre 20 8 1/2 11 pulgadas.,200.0,,,MISSING_VALID_PRICE,False,False,False,Oficina,Units,"resma|papel|tamano|carta|calibre|20|8|1/2|1/2|11""",DOP
COTIZACIONES_DORALEX_f72a.xlsx,Hoja1,4,PRODUCT_LIST,"Resma de papel tamaño carta calibre 20, 8 1/2 * 14 pulgadas.",resma de papel tamano carta calibre 20 8 1/2 14 pulgadas.,10.0,,,MISSING_VALID_PRICE,False,False,False,Oficina,Units,"resma|papel|tamano|carta|calibre|20|8|1/2|1/2|14""",DOP
COTIZACIONES_DORALEX_f72a.xlsx,Hoja1,5,PRODUCT_LIST,Libretas rayadas amarillas 5x8.,libretas rayadas amarillas 5x8.,50.0,,,MISSING_VALID_PRICE,False,False,False,Ferretería,Units,libretas|rayadas|amarillas|5x8.,DOP
COTIZACIONES_DORALEX_f72a.xlsx,Hoja1,6,PRODUCT_LIST,Libretas rayadas amarillas 8 1/2 x 11.,libretas rayadas amarillas 8 1/2 x 11.,50.0,,,MISSING_VALID_PRICE,False,False,False,Ferretería,Units,libretas|rayadas|amarillas|8|1/2|x|11.|1/2,DOP
COTIZACIONES_DORALEX_f72a.xlsx,Hoja1,7,PRODUCT_LIST,"Libro récord 200 páginas numeradas, tapa dura.",libro record 200 paginas numeradas tapa dura.,10.0,,,MISSING_VALID_PRICE,False,False,False,Ferretería,Units,libro|record|200|paginas|numeradas|tapa|dura.,DOP
COTIZACIONES_DORALEX_f72a.xlsx,Hoja1,8,PRODUCT_LIST,"Notas adhesivas 3 pulgadas * 5 pulgadas, colores neón.",notas adhesivas 3 pulgadas 5 pulgadas colores neon.,150.0,,,MISSING_VALID_PRICE,False,False,False,Ferretería,Units,"notas|adhesivas|3|pulgadas|5|pulgadas|colores|neon.|3""",DOP
COTIZACIONES_DORALEX_f72a.xlsx,Hoja1,9,PRODUCT_LIST,"Notas adhesivas 3 pulgadas * 2 pulgadas, colores neón.",notas adhesivas 3 pulgadas 2 pulgadas colores neon.,150.0,,,MISSING_VALID_PRICE,False,False,False,Ferretería,Units,"notas|adhesivas|3|pulgadas|2|pulgadas|colores|neon.|3""",DOP
COTIZACIONES_DORALEX_f72a.xlsx,Hoja1,10,PRODUCT_LIST,"Notas adhesivas 3 pulgadas * 3 pulgadas, colores neón.",notas adhesivas 3 pulgadas 3 pulgadas colores neon.,150.0,,,MISSING_VALID_PRICE,False,False,False,Ferretería,Units,"notas|adhesivas|3|pulgadas|3|pulgadas|colores|neon.|3""",DOP
COTIZACIONES_DORALEX_f72a.xlsx,Hoja1,11,PRODUCT_LIST,"Bandejas de escritorios de tres compartimentos, altura 24.5 cm, anchura 29 cm, con carga delantera, color negro.",bandejas de escritorios de tres compartimentos altura 24.5 cm anchura 29 cm con carga delantera color negro.,10.0,,,MISSING_VALID_PRICE,False,False,False,Mobiliario,Units,bandejas|escritorios|tres|compartimentos|altura|24.5|cm|anchura,DOP
COTIZACIONES_DORALEX_f72a.xlsx,Hoja1,12,PRODUCT_LIST,"Cera para contar de 14 gr, 5.6 cm diámetro.",cera para contar de 14 gr 5.6 cm diametro.,10.0,,,MISSING_VALID_PRICE,False,False,False,Ferretería,Units,cera|para|contar|14|gr|5.6|cm|diametro.,DOP
COTIZACIONES_DORALEX_f72a.xlsx,Hoja1,13,PRODUCT_LIST,"Cinta de embalar 2"", Transparente.","cinta de embalar 2"" transparente.",10.0,,,MISSING_VALID_PRICE,False,False,False,Ferretería,Units,"cinta|embalar|2""|transparente.|2""",DOP
COTIZACIONES_DORALEX_f72a.xlsx,Hoja1,14,PRODUCT_LIST,"Cinta adhesiva invisible, 3/4 in x 1296 in, 36 yd.",cinta adhesiva invisible 3/4 in x 1296 in 36 yd.,100.0,,,MISSING_VALID_PRICE,False,False,False,Ferretería,Units,cinta|adhesiva|invisible|3/4|in|x|1296|in|3/4,DOP
COTIZACIONES_DORALEX_f72a.xlsx,Hoja1,15,PRODUCT_LIST,"Clip de Billeteros negros, 55mm, 12/1.",clip de billeteros negros 55mm 12/1.,40.0,,,MISSING_VALID_PRICE,False,False,False,Ferretería,Units,clip|billeteros|negros|55|mm|12/1.|12/1,DOP
COTIZACIONES_DORALEX_f72a.xlsx,Hoja1,16,PRODUCT_LIST,"Clip de Billeteros negros, 25mm, 12/1.",clip de billeteros negros 25mm 12/1.,40.0,,,MISSING_VALID_PRICE,False,False,False,Ferretería,Units,clip|billeteros|negros|25|mm|12/1.|12/1,DOP
COTIZACIONES_DORALEX_f72a.xlsx,Hoja1,17,PRODUCT_LIST,"Clip de Billeteros negros, 15mm, 12/1.",clip de billeteros negros 15mm 12/1.,60.0,,,MISSING_VALID_PRICE,False,False,False,Ferretería,Units,clip|billeteros|negros|15|mm|12/1.|12/1,DOP
COTIZACIONES_DORALEX_f72a.xlsx,Hoja1,18,PRODUCT_LIST,Clips pequeños 33mm 100/1,clips pequenos 33mm 100/1,100.0,,,MISSING_VALID_PRICE,False,False,False,Ferretería,Units,clips|pequenos|33|mm|100/1|100/1,DOP
COTIZACIONES_DORALEX_f72a.xlsx,Hoja1,19,PRODUCT_LIST,Clips Grandes 50mm 100/1,clips grandes 50mm 100/1,50.0,,,MISSING_VALID_PRICE,False,False,False,Ferretería,Units,clips|grandes|50|mm|100/1|100/1,DOP
COTIZACIONES_DORALEX_f72a.xlsx,Hoja1,20,PRODUCT_LIST,"Dispensador de cintas adhesiva de escritorio negro, base antideslizante, para usar con tape 3/4",dispensador de cintas adhesiva de escritorio negro base antideslizante para usar con tape 3/4,20.0,,,MISSING_VALID_PRICE,False,False,False,Mobiliario,Units,dispensador|cintas|adhesiva|escritorio|negro|base|antideslizante|para|3/4,DOP
COTIZACIONES_DORALEX_f72a.xlsx,Hoja1,21,PRODUCT_LIST,"Folder Manila 8 1/2 x 11, caja 100/1",folder manila 8 1/2 x 11 caja 100/1,50.0,,,MISSING_VALID_PRICE,False,False,False,Oficina,Units,folder|manila|8|1/2|x|11|caja|100/1|1/2,DOP
COTIZACIONES_DORALEX_f72a.xlsx,Hoja1,22,PRODUCT_LIST,"Grapas estándar 6 mm, 26/6, 5000/1",grapas estandar 6 mm 26/6 5000/1,30.0,,,MISSING_VALID_PRICE,False,False,False,Ferretería,Units,grapas|estandar|6|mm|26/6|5000/1|26/6,DOP
COTIZACIONES_DORALEX_f72a.xlsx,Hoja1,23,PRODUCT_LIST,"Bolígrafo retráctil de punta fina 0,7mm, color azul caja de 12/1",boligrafo retractil de punta fina 0 7mm color azul caja de 12/1,65.0,,,MISSING_VALID_PRICE,False,False,False,Oficina,Units,boligrafo|retractil|punta|fina|0|7|mm|color|12/1,DOP
COTIZACIONES_DORALEX_f72a.xlsx,Hoja1,24,PRODUCT_LIST,"Bolígrafo retráctil de punta fina 0,7mm, color negro caja de 12/1.",boligrafo retractil de punta fina 0 7mm color negro caja de 12/1.,10.0,,,MISSING_VALID_PRICE,False,False,False,Oficina,Units,boligrafo|retractil|punta|fina|0|7|mm|color|12/1,DOP
COTIZACIONES_DORALEX_f72a.xlsx,Hoja1,25,PRODUCT_LIST,"Bolígrafo retráctil de punta fina 0,7mm, color rojo caja de 12/1.",boligrafo retractil de punta fina 0 7mm color rojo caja de 12/1.,5.0,,,MISSING_VALID_PRICE,False,False,False,Oficina,Units,boligrafo|retractil|punta|fina|0|7|mm|color|12/1,DOP
COTIZACIONES_DORALEX_f72a.xlsx,Hoja1,26,PRODUCT_LIST,"Bolígrafo en gel retráctil, punta de aguja 0,7mm, agarre con textura suave, color azul.",boligrafo en gel retractil punta de aguja 0 7mm agarre con textura suave color azul.,150.0,,,MISSING_VALID_PRICE,False,False,False,Oficina,Units,boligrafo|gel|retractil|punta|aguja|0|7|mm,DOP
COTIZACIONES_DORALEX_f72a.xlsx,Hoja1,27,PRODUCT_LIST,"Bolígrafo en gel retráctil, punta de aguja 0,7mm, agarre con textura suave, color negro.",boligrafo en gel retractil punta de aguja 0 7mm agarre con textura suave color negro.,30.0,,,MISSING_VALID_PRICE,False,False,False,Oficina,Units,boligrafo|gel|retractil|punta|aguja|0|7|mm,DOP
COTIZACIONES_DORALEX_f72a.xlsx,Hoja1,28,PRODUCT_LIST,"Pegamento en barra de 40gr, adhesivo sin solventes, tapa rosca, adherencia instantánea.",pegamento en barra de 40gr adhesivo sin solventes tapa rosca adherencia instantanea.,50.0,,,MISSING_VALID_PRICE,False,False,False,Ferretería,Units,pegamento|barra|40gr|adhesivo|sin|solventes|tapa|rosca,DOP
COTIZACIONES_DORALEX_f72a.xlsx,Hoja1,29,PRODUCT_LIST,Pegamento de resina sintética transparente para aplicación universal de 35ml.,pegamento de resina sintetica transparente para aplicacion universal de 35ml.,10.0,,,MISSING_VALID_PRICE,False,False,False,Ferretería,Units,pegamento|resina|sintetica|transparente|para|aplicacion|universal|35ml.,DOP
COTIZACIONES_DORALEX_f72a.xlsx,Hoja1,30,PRODUCT_LIST,"Perforadora de 2 orificios en metal, color negro, capacidad de perforación 10 hojas.",perforadora de 2 orificios en metal color negro capacidad de perforacion 10 hojas.,4.0,,,MISSING_VALID_PRICE,False,False,False,Ferretería,Units,perforadora|2|orificios|metal|color|negro|capacidad|perforacion,DOP
COTIZACIONES_DORALEX_f72a.xlsx,Hoja1,31,PRODUCT_LIST,"Perforadora de 3 orificios en metal, color negro, capacidad de perforación 10 hojas.",perforadora de 3 orificios en metal color negro capacidad de perforacion 10 hojas.,10.0,,,MISSING_VALID_PRICE,False,False,False,Ferretería,Units,perforadora|3|orificios|metal|color|negro|capacidad|perforacion,DOP
COTIZACIONES_DORALEX_f72a.xlsx,Hoja1,32,PRODUCT_LIST,"Tinta superfluorescente, Trazos de 1 mm, 2 mm y 5 mm (Resaltadores azules).",tinta superfluorescente trazos de 1 mm 2 mm y 5 mm resaltadores azules .,50.0,,,MISSING_VALID_PRICE,False,False,False,Ferretería,Units,tinta|superfluorescente|trazos|1|mm|2|mm|5,DOP
COTIZACIONES_DORALEX_f72a.xlsx,Hoja1,33,PRODUCT_LIST,"Tinta superfluorescente, Trazos de 1 mm, 2 mm y 5 mm (Resaltadores verdes).",tinta superfluorescente trazos de 1 mm 2 mm y 5 mm resaltadores verdes .,50.0,,,MISSING_VALID_PRICE,False,False,False,Ferretería,Units,tinta|superfluorescente|trazos|1|mm|2|mm|5,DOP
COTIZACIONES_DORALEX_f72a.xlsx,Hoja1,34,PRODUCT_LIST,"Tinta superfluorescente, Trazos de 1 mm, 2 mm y 5 mm (Resaltadores mamey).",tinta superfluorescente trazos de 1 mm 2 mm y 5 mm resaltadores mamey .,50.0,,,MISSING_VALID_PRICE,False,False,False,Ferretería,Units,tinta|superfluorescente|trazos|1|mm|2|mm|5,DOP
COTIZACIONES_DORALEX_f72a.xlsx,Hoja1,35,PRODUCT_LIST,"Tinta superfluorescente, Trazos de 1 mm, 2 mm y 5 mm (Resaltadores amarillo).",tinta superfluorescente trazos de 1 mm 2 mm y 5 mm resaltadores amarillo .,50.0,,,MISSING_VALID_PRICE,False,False,False,Ferretería,Units,tinta|superfluorescente|trazos|1|mm|2|mm|5,DOP
COTIZACIONES_DORALEX_f72a.xlsx,Hoja1,36,PRODUCT_LIST,"Rollo de cinta para sumadora, colores negro y rojo.",rollo de cinta para sumadora colores negro y rojo.,15.0,,,MISSING_VALID_PRICE,False,False,False,Ferretería,Units,rollo|cinta|para|sumadora|colores|negro|rojo.,DOP
COTIZACIONES_DORALEX_f72a.xlsx,Hoja1,37,PRODUCT_LIST,Rollo de cinta tricolor fina en poliester de 1cm.,rollo de cinta tricolor fina en poliester de 1cm.,10.0,,,MISSING_VALID_PRICE,False,False,False,Ferretería,Units,rollo|cinta|tricolor|fina|poliester|1|cm.,DOP
COTIZACIONES_DORALEX_f72a.xlsx,Hoja1,38,PRODUCT_LIST,Rollo de cinta tricolor gruesa en poliester de 8cm.,rollo de cinta tricolor gruesa en poliester de 8cm.,10.0,,,MISSING_VALID_PRICE,False,False,False,Ferretería,Units,rollo|cinta|tricolor|gruesa|poliester|8|cm.,DOP
COTIZACIONES_DORALEX_f72a.xlsx,Hoja1,39,PRODUCT_LIST,Rollo grande de papel burbuja con 75 metros de largo y 60 cm de ancho.,rollo grande de papel burbuja con 75 metros de largo y 60 cm de ancho.,3.0,,,MISSING_VALID_PRICE,False,False,False,Oficina,Units,rollo|grande|papel|burbuja|75|metros|largo|60,DOP
COTIZACIONES_DORALEX_f72a.xlsx,Hoja1,40,PRODUCT_LIST,"Etiqueta (Labels) tamaño 5.1x10.2cm / 2""x4"", transparentes, Adhesivo permanente, 10 etiquetas por hoja, 25 hojas, 250 etiquetas.","etiqueta labels tamano 5.1x10.2cm / 2""x4"" transparentes adhesivo permanente 10 etiquetas por hoja 25 hojas 250 etiquetas.",5.0,,,MISSING_VALID_PRICE,False,False,False,Ferretería,Units,"etiqueta|labels|tamano|5.1x10.2|cm|/|2""x4""|transparentes|2""",DOP
COTIZACIONES_DORALEX_f72a.xlsx,Hoja1,41,PRODUCT_LIST,"Etiqueta (Labels) tamaño 3.4x10.2cm / 3""x4"", transparentes, Adhesivo permanente, 14 etiquetas por hoja, 25 hojas, 350 etiquetas.","etiqueta labels tamano 3.4x10.2cm / 3""x4"" transparentes adhesivo permanente 14 etiquetas por hoja 25 hojas 350 etiquetas.",5.0,,,MISSING_VALID_PRICE,False,False,False,Ferretería,Units,"etiqueta|labels|tamano|3.4x10.2|cm|/|3""x4""|transparentes|3""",DOP
COTIZACIONES_DORALEX_f72a.xlsx,Hoja1,42,PRODUCT_LIST,"Etiqueta (Labels) tamaño 5.1x10.2cm / 2""x4"", blancas, Adhesivo permanente, 10 etiquetas por hoja, 25 hojas, 250 etiquetas.","etiqueta labels tamano 5.1x10.2cm / 2""x4"" blancas adhesivo permanente 10 etiquetas por hoja 25 hojas 250 etiquetas.",5.0,,,MISSING_VALID_PRICE,False,False,False,Ferretería,Units,"etiqueta|labels|tamano|5.1x10.2|cm|/|2""x4""|blancas|2""",DOP
COTIZACIONES_DORALEX_f72a.xlsx,Hoja1,43,PRODUCT_LIST,"Etiqueta (Labels) tamaño 3.4x10.2cm / 3""x4"", blancas, Adhesivo permanente, 14 etiquetas por hoja, 25 hojas, 350 etiquetas.","etiqueta labels tamano 3.4x10.2cm / 3""x4"" blancas adhesivo permanente 14 etiquetas por hoja 25 hojas 350 etiquetas.",5.0,,,MISSING_VALID_PRICE,False,False,False,Ferretería,Units,"etiqueta|labels|tamano|3.4x10.2|cm|/|3""x4""|blancas|3""",DOP
COTIZACIONES_DORALEX_f72a.xlsx,Hoja1,44,PRODUCT_LIST,"Separadores de hojas p/carpeta 5/1 de tres argollas, color amarillo, con 5 divisiones de carton y pestaña plasticas de colores transparentes.",separadores de hojas p/carpeta 5/1 de tres argollas color amarillo con 5 divisiones de carton y pestana plasticas de colores transparentes.,100.0,,,MISSING_VALID_PRICE,False,False,False,Ferretería,Units,separadores|hojas|p/carpeta|5/1|tres|argollas|color|amarillo|5/1,DOP
COTIZACIONES_DORALEX_f72a.xlsx,Hoja1,45,PRODUCT_LIST,"Carpetas de 1/2 pulgada de tres aros, de color blanco, con bolsillo en el interior y con plástico frontal.",carpetas de 1/2 pulgada de tres aros de color blanco con bolsillo en el interior y con plastico frontal.,50.0,,,MISSING_VALID_PRICE,False,False,False,Ferretería,Units,"carpetas|1/2|pulgada|tres|aros|color|blanco|bolsillo|1/2|2""",DOP
COTIZACIONES_DORALEX_f72a.xlsx,Hoja1,46,PRODUCT_LIST,"Carpetas de 1 pulgada de tres aros, de color blanco, con bolsillo en el interior y con plástico frontal.",carpetas de 1 pulgada de tres aros de color blanco con bolsillo en el interior y con plastico frontal.,60.0,,,MISSING_VALID_PRICE,False,False,False,Ferretería,Units,"carpetas|1|pulgada|tres|aros|color|blanco|bolsillo|1""",DOP
